Date,Name,CURRENT RATIO,PRICE EARNINGS RATIO,RETURN ON INVESTED CAPITAL,TOTAL DEBT TO TOTAL ASSET,TOTAL DEBT TO TOTAL EQUITY,RETURN ON ASSET RATIO
2001/12/31,EFX ,1.4192,24.9167,13.9766,53.2758,272.7207,6.743
2002/01/31,EFX ,1.4192,21.4286,13.9766,53.2758,272.7207,6.743
2002/03/29,EFX ,0.7681,21.4286,13.8232,55.3581,283.7275,7.7162
2002/04/30,EFX ,0.715,15.9853,17.146,58.5503,338.5023,9.2075
2002/06/28,EFX ,0.6674,16.7681,18.7842,61.3511,418.3258,12.1522
2002/07/31,EFX ,0.6691,14.1773,18.5098,60.2211,367.5167,12.1259
2002/09/30,EFX ,1.3917,18.1818,17.6759,56.8519,281.0313,11.4024
2002/10/31,EFX ,1.3259,15.2534,17.5476,54.5124,250.5336,11.9731
2002/12/31,EFX ,0.8058,16.5541,18.015,53.0162,221.6689,10.7771
2003/01/31,EFX ,0.8603,16.8758,17.4206,51.8798,207.5453,10.9275
2003/03/31,EFX ,1.1151,15.6646,17.7594,47.5377,170.6795,12.953
2003/04/30,EFX ,0.5791,16.5786,18.2464,45.0384,147.5829,13.2174
2003/06/30,EFX ,0.6557,17.4534,18.7286,42.0113,124.9427,15.0908
2003/07/31,EFX ,0.6375,18.488,18.4315,42.8828,126.6396,14.8718
2003/09/30,EFX ,0.6754,29.0325,19.5784,39.6458,106.5273,14.5015
2003/10/31,EFX ,1.0283,26.8769,20.1986,35.4699,87.0861,14.96
2003/12/31,EFX ,1.0283,28.2887,20.1986,35.4699,87.0861,14.96
2004/01/31,EFX ,0.9521,28.2887,19.8339,30.3631,67.7923,14.5484
2004/03/31,EFX ,1.0218,26.4865,18.7662,29.867,65.4537,14.1312
2004/04/30,EFX ,1.0317,17.9359,19.2391,28.1043,59.3032,14.5035
2004/06/30,EFX ,1.0317,18.7621,19.2391,28.1043,59.3032,14.5035
2004/07/31,EFX ,1.0654,18.7621,20.374,26.8518,55.397,15.2033
2004/09/30,EFX ,1.0654,20.0732,20.374,26.8518,55.397,15.2033
2004/10/31,EFX ,0.593,20.0732,21.0326,28.1414,60.1241,15.157
2004/12/31,EFX ,0.593,17.2782,21.0326,28.1414,60.1241,15.157
2005/01/31,EFX ,0.6578,17.2782,19.9325,24.8867,49.1483,15.123
2005/03/31,EFX ,0.6578,20.2738,19.9325,24.8867,49.1483,15.123
2005/04/30,EFX ,0.8733,20.2738,12.9453,33.3675,69.8124,10.2267
2005/06/30,EFX ,0.8733,16.8747,12.9453,33.3675,69.8124,10.2267
2005/07/31,EFX ,0.9429,16.8747,13.1374,40.4832,102.294,10.0506
2005/09/30,EFX ,0.7771,15.6792,14.2476,39.3683,99.1495,10.2625
2005/10/31,EFX ,1.3527,14.1311,14.6463,39.0743,96.1261,10.0115
2005/12/30,EFX ,0.9977,13.3944,10.6773,37.7968,90.4521,7.5444
2006/01/31,EFX ,1.0888,13.8353,11.1562,37.9093,90.9919,7.9206
2006/03/31,EFX ,1.1126,11.0069,10.8498,37.3984,92.9061,8.0422
2006/04/30,EFX ,0.6324,11.4821,10.9012,37.4783,89.4285,7.6554
2006/06/30,EFX ,0.6026,13.5275,10.3323,34.8031,77.5798,7.2948
2006/07/31,EFX ,0.6663,16.1048,9.8663,32.1389,68.3786,7.0148
2006/09/29,EFX ,0.8468,17.0515,9.4113,33.0686,72.6997,6.8685
2006/10/31,EFX ,1.0405,19.7619,9.727,32.7419,69.0115,6.9599
2006/12/29,EFX ,1.2794,15.4043,9.9066,31.0859,63.5476,7.3475
2007/01/31,EFX ,1.4317,16.6705,10.1598,29.6294,58.2851,7.8704
2007/03/30,EFX ,1.3556,19.1398,10.1085,29.0793,58.5109,7.6331
2007/04/30,EFX ,1.4076,20.4474,10.035,29.2753,57.3794,7.6652
2007/06/29,EFX ,1.4613,17.7767,9.3721,28.1289,54.4491,6.6605
2007/07/31,EFX ,1.2499,15.3461,9.5267,29.4804,58.0405,6.3855
2007/09/28,EFX ,1.2499,18.4203,9.5267,29.4804,58.0405,6.3855
2007/10/31,EFX ,1.2521,18.4203,10.1024,28.7947,58.8351,6.6962
2007/12/31,EFX ,1.2521,19.909,10.1024,28.7947,58.8351,6.6962
2008/01/31,EFX ,1.7409,19.909,10.3415,27.9189,53.8365,7.0729
2008/03/31,EFX ,1.7409,20.0862,10.3415,27.9189,53.8365,7.0729
2008/04/30,EFX ,1.7597,20.0862,11.7312,27.5141,53.0007,8.2449
2008/06/30,EFX ,1.7597,19.1716,11.7312,27.5141,53.0007,8.2449
2008/07/31,EFX ,1.8608,19.1716,11.8936,26.8532,51.4178,8.4345
2008/09/30,EFX ,0.8333,22.4315,9.6221,38.289,88.3371,6.7697
2008/10/31,EFX ,0.8333,23.0113,9.6221,38.289,88.3371,6.7697
2008/12/31,EFX ,1.0781,23.0113,10.0266,36.978,79.3495,7.6326
2009/01/31,EFX ,1.0781,22.384,10.0266,36.978,79.3495,7.6326
2009/03/31,EFX ,1.364,22.384,10.6829,34.4247,71.0189,8.0003
2009/04/30,EFX ,1.5839,22.559,10.9214,32.8945,65.843,8.0387
2009/06/30,EFX ,0.9787,24.4439,10.7344,31.7628,61.5976,7.766
2009/07/31,EFX ,0.6601,24.0689,10.4904,34.3993,68.2112,7.3238
2009/09/30,EFX ,0.7294,25.4842,10.6688,32.6333,63.7146,7.3721
2009/10/31,EFX ,0.7184,25.1908,10.9102,33.0267,65.5673,7.6087
2009/12/31,EFX ,0.7174,26.8628,10.8148,32.7419,68.2941,7.9862
2010/01/31,EFX ,0.7398,29.255,10.8946,33.1513,69.5666,7.9571
2010/03/31,EFX ,0.7536,28.9055,11.7423,32.2953,67.1123,8.3406
2010/04/30,EFX ,0.8428,27.8029,12.4499,29.3456,58.774,8.9788
2010/06/30,EFX ,0.9301,30.7411,12.4547,26.3845,50.5318,9.3664
2010/07/31,EFX ,0.3643,30.3212,10.6878,45.5851,121.1781,7.8196
2010/09/30,EFX ,0.652,32.4933,11.134,44.3651,114.0435,8.2449
2010/10/31,EFX ,0.51,32.4217,11.7668,41.7683,101.9947,8.4191
2010/12/31,EFX ,0.51,27.2435,11.7668,41.7683,101.9947,8.4191
2011/01/31,EFX ,0.5342,27.2435,12.0213,40.099,98.1957,8.7555
2011/03/31,EFX ,0.587,29.5938,11.1224,39.3165,90.4139,7.987
2011/04/30,EFX ,0.7449,28.2272,11.5062,40.1272,91.916,8.3874
2011/06/30,EFX ,0.7449,21.1112,11.5062,40.1272,91.916,8.3874
2011/07/31,EFX ,0.673,21.1112,10.8138,38.0356,85.4945,7.7286
2011/09/30,EFX ,0.673,23.2507,10.8138,38.0356,85.4945,7.7286
2011/10/31,EFX ,0.5966,23.2507,11.1822,37.3863,83.4918,8.4519
2011/12/30,EFX ,0.5966,23.6895,11.1822,37.3863,83.4918,8.4519
2012/01/31,EFX ,0.5961,23.6895,10.4449,36.5212,78.7587,7.5066
2012/03/30,EFX ,0.5961,24.8829,10.4449,36.5212,78.7587,7.5066
2012/04/30,EFX ,1.4002,24.8829,9.9565,36.988,80.2634,7.1152
2012/06/29,EFX ,1.4002,26.544,9.9565,36.988,80.2634,7.1152
2012/07/31,EFX ,1.1926,26.544,9.1488,36.9008,81.2124,6.2654
2012/09/28,EFX ,1.0913,19.1742,6.1408,36.8437,83.5155,4.3165
2012/10/31,EFX ,1.0913,25.5883,6.1408,36.8437,83.5155,4.3165
2012/12/31,EFX ,0.5678,25.5883,-4.2848,51.7769,145.4747,-4.6285
2013/01/31,EFX ,0.5678,30.905,-4.2848,51.7769,145.4747,-4.6285
2013/03/29,EFX ,0.5433,30.905,-5.5464,52.6567,152.0654,-5.6791
2013/04/30,EFX ,0.5718,31.5802,-4.9029,53.2709,154.6794,-5.1027
2013/06/28,EFX ,0.8899,29.8462,-4.857,54.9665,165.744,-5.2077
2013/07/31,EFX ,1.0045,23.8408,5.0869,46.0225,144.3823,3.7517
2013/09/30,EFX ,1.2708,33.0572,5.2387,49.5403,160.0336,3.8513
2013/10/31,EFX ,0.9668,27.948,5.8338,47.3243,147.5462,5.5322
2013/12/31,EFX ,0.9981,32.175,7.0596,46.7665,140.0212,5.9369
2014/01/31,EFX ,0.711,27.6616,9.7096,45.2944,130.4647,6.9951
2014/03/31,EFX ,0.709,34.5646,10.6223,41.5576,110.9472,7.9205
2014/04/30,EFX ,1.5318,37.0125,10.1321,49.3535,153.8635,6.8519
2014/06/30,EFX ,0.4892,44.4357,10.4163,49.0359,150.3388,7.2068
2014/07/31,EFX ,0.5395,35.8118,10.5497,51.0372,150.9699,7.2589
2014/09/30,EFX ,0.5139,26.3003,10.7913,50.6648,148.7883,7.2942
2014/10/31,EFX ,0.6415,25.5555,9.4543,52.0172,155.7925,6.3435
2014/12/31,EFX ,0.6415,30.7019,9.4543,52.0172,155.7925,6.3435
2015/01/31,EFX ,0.6801,30.7019,8.0737,51.0257,148.2999,6.165
2015/03/31,EFX ,0.7721,37.5032,7.2027,50.0954,142.1537,5.1089
2000/04/30,EIX ,0.4121,10.4061,5.1738,47.4141,275.4413,2.1873
2000/06/30,EIX ,0.4121,8.2532,5.1738,47.4141,275.4413,2.1873
2000/07/31,EIX ,0.4574,8.2532,5.3491,44.3703,258.4057,2.3481
2000/09/29,EIX ,0.4574,9.3563,5.3491,44.3703,258.4057,2.3481
2000/10/31,EIX ,0.5246,9.3563,-3.7091,55.6553,712.1764,-5.1087
2000/12/29,EIX ,0.5246,7.7844,-3.7091,55.6553,712.1764,-5.1087
2001/01/31,EIX ,0.4943,7.7844,-3.7091,54.7402,1139.5522,-7.0936
2001/03/30,EIX ,0.4943,7.7844,-3.7091,54.7402,1139.5522,-7.0936
2001/04/30,EIX ,0.4895,7.7844,-3.7091,54.8532,977.3225,-7.6648
2001/06/29,EIX ,0.4895,23.9273,-3.7091,54.8532,977.3225,-7.6648
2001/07/31,EIX ,0.6125,23.9273,-3.7091,55.3451,1225.3286,-9.7422
2001/09/28,EIX ,0.7609,2.1087,-3.7091,45.4751,337.8384,2.88
2001/10/31,EIX ,0.7609,1.7951,-3.7091,45.4751,337.8384,2.88
2001/12/31,EIX ,0.8929,1.7951,13.4509,49.5863,416.1025,4.9613
2002/01/31,EIX ,0.8929,1.7506,13.4509,49.5863,416.1025,4.9613
2002/03/29,EIX ,0.8712,1.7506,15.2024,47.5596,340.2587,6.999
2002/04/30,EIX ,1.029,1.2047,13.5823,46.8869,313.8735,9.2338
2002/06/28,EIX ,0.8203,5.8374,5.8015,46.5779,302.6747,3.0946
2002/07/31,EIX ,0.8321,6.9141,5.5098,40.6719,226.7469,3.0682
2002/09/30,EIX ,0.8506,8.4256,4.0427,43.3593,286.0169,1.18
2002/10/31,EIX ,0.852,8.3043,3.9945,42.0134,257.0594,1.7296
2002/12/31,EIX ,0.7957,8.668,5.6682,30.5537,193.9293,2.2977
2003/01/31,EIX ,0.9368,10.0372,5.0427,41.1692,230.3703,2.4281
2003/03/31,EIX ,1.1495,34.5541,5.0427,42.9608,260.6497,1.2993
2003/04/30,EIX ,1.167,73.6389,5.0427,36.3448,199.9674,2.1136
2003/06/30,EIX ,1.3498,43.2838,5.0427,32.9286,168.7721,2.5582
2003/07/31,EIX ,1.2262,26.7077,5.0427,32.0354,164.1654,2.9416
2003/09/30,EIX ,1.2009,13.5619,5.0427,29.8715,141.9382,4.5693
2003/10/31,EIX ,1.2121,14.729,5.0427,28.0134,134.2556,3.5901
2003/12/31,EIX ,1.2121,14.1344,5.0427,28.0134,134.2556,3.5901
2004/01/31,EIX ,1.2017,14.1344,7.6275,28.2688,128.8147,3.3382
2004/03/31,EIX ,1.337,13.7021,8.4272,28.2993,120.8677,3.503
2004/04/30,EIX ,1.2887,12.9337,8.5985,29.3363,124.1961,3.4038
2004/06/30,EIX ,1.2887,13.4523,8.5985,29.3363,124.1961,3.4038
2004/07/31,EIX ,1.2685,13.4523,7.2222,26.4005,109.4096,3.2452
2004/09/30,EIX ,1.2685,14.7662,7.2222,26.4005,109.4096,3.2452
2004/10/31,EIX ,1.274,14.7662,7.1341,26.8305,109.3761,3.3609
2004/12/31,EIX ,1.274,13.9574,7.1341,26.8305,109.3761,3.3609
2005/01/31,EIX ,1.2576,13.9574,8.5104,26.6028,106.2228,3.5601
2005/03/31,EIX ,1.2576,17.2677,8.5104,26.6028,106.2228,3.5601
2005/04/30,EIX ,1.1664,17.2677,8.7131,26.5473,106.2324,3.2856
2005/06/30,EIX ,1.1664,16.6517,8.7131,26.5473,106.2324,3.2856
2005/07/31,EIX ,1.118,16.6517,7.626,25.2406,99.303,3.206
2005/09/30,EIX ,0.9972,16.027,8.5904,25.9734,100.953,2.9763
2005/10/31,EIX ,1.0059,15.2425,8.1873,26.5632,104.2395,2.8529
2005/12/30,EIX ,0.8876,14.2169,7.3981,27.1581,109.3415,3.2426
2006/01/31,EIX ,1.156,11.3224,6.9477,30.7253,121.8426,3.0446
2006/03/31,EIX ,1.098,7.7287,7.0935,30.2387,125.9781,2.9609
2006/04/30,EIX ,1.1601,6.7941,7.4952,29.7441,120.6629,2.8332
2006/06/30,EIX ,1.4517,6.9273,6.4468,31.3603,121.9272,2.2006
2006/07/31,EIX ,1.1631,7.3511,5.7219,31.2237,121.3539,2.0228
2006/09/29,EIX ,1.1698,9.8239,4.9029,26.8652,101.163,1.9731
2006/10/31,EIX ,1.3101,10.0481,5.5118,26.7913,103.3233,1.9243
2006/12/29,EIX ,1.0675,10.3541,7.1598,27.0584,105.0023,2.8445
2007/01/31,EIX ,1.2969,10.7387,7.1375,26.9016,106.1666,2.9772
2007/03/30,EIX ,1.1189,10.8822,5.7464,30.2196,119.7059,2.948
2007/04/30,EIX ,1.1741,10.8912,7.1799,27.9652,110.2485,2.8469
2007/06/29,EIX ,1.1172,11.809,6.3193,28.4588,113.9491,2.4276
2007/07/31,EIX ,1.1418,12.5167,5.7561,28.5723,113.0749,2.1987
2007/09/28,EIX ,1.1418,12.5513,5.7561,28.5723,113.0749,2.1987
2007/10/31,EIX ,1.0313,12.5513,5.1918,21.1328,91.575,0.047
2007/12/31,EIX ,1.0313,13.2635,5.1918,21.1328,91.575,0.047
2008/01/31,EIX ,1.283,13.2635,5.6421,29.4326,125.2262,-0.1675
2008/03/31,EIX ,1.283,14.3109,5.6421,29.4326,125.2262,-0.1675
2008/04/30,EIX ,1.0509,14.3109,5.6867,29.4606,121.8083,-0.3608
2008/06/30,EIX ,1.0509,15.4686,5.6867,29.4606,121.8083,-0.3608
2008/07/31,EIX ,1.0515,15.4686,5.2204,29.087,122.3128,-0.8145
2008/09/30,EIX ,0.7137,11.6376,7.3353,21.1875,84.0497,-0.1947
2008/10/31,EIX ,0.7137,12.1618,7.3353,21.1875,84.0497,-0.1947
2008/12/31,EIX ,0.624,12.1618,8.5287,22.2545,88.8584,0.2031
2009/01/31,EIX ,0.624,9.5389,8.5287,22.2545,88.8584,0.2031
2009/03/31,EIX ,0.6182,9.5389,7.2534,23.2816,94.3734,-0.1504
2009/04/30,EIX ,0.6686,8.3546,7.7716,23.9004,97.5441,0.364
2009/06/30,EIX ,0.6785,10.2059,4.9928,22.7994,90.9674,2.2342
2009/07/31,EIX ,0.7724,12.2161,6.0989,23.2907,91.9597,1.9904
2009/09/30,EIX ,0.7883,13.8165,7.8622,24.7196,97.3877,3.3166
2009/10/31,EIX ,0.769,13.0712,7.7705,24.6306,95.5165,3.3315
2009/12/31,EIX ,0.7335,14.3859,6.2551,23.9688,92.6163,3.5608
2010/01/31,EIX ,0.827,13.7457,8.0643,24.8586,95.9698,3.7748
2010/03/31,EIX ,0.8077,12.0181,7.8739,25.1449,96.5094,3.3765
2010/04/30,EIX ,0.7238,14.7852,7.272,24.1974,91.0131,3.2379
2010/06/30,EIX ,0.5387,14.5504,4.092,23.7607,89.2489,2.2548
2010/07/31,EIX ,0.5734,17.8901,5.1861,23.5855,87.2827,2.2111
2010/09/30,EIX ,0.5164,20.6032,4.6418,24.1049,89.7658,1.9934
2010/10/31,EIX ,0.4876,18.5888,4.8084,23.3625,86.005,1.9917
2010/12/31,EIX ,0.4876,17.8844,4.8084,23.3625,86.005,1.9917
2011/01/31,EIX ,0.3591,17.8844,5.4936,24.2854,87.8171,2.8535
2011/03/31,EIX ,0.4633,18.5517,7.1037,25.0058,90.7994,2.9981
2011/04/30,EIX ,0.5532,18.3051,7.169,24.2811,86.4772,2.9437
2011/06/30,EIX ,0.5532,17.414,7.169,24.2811,86.4772,2.9437
2011/07/31,EIX ,0.5099,17.414,7.2538,24.4981,89.7832,3.0053
2011/09/30,EIX ,0.5099,14.0487,7.2538,24.4981,89.7832,3.0053
2011/10/31,EIX ,0.5276,14.0487,3.3697,27.6075,104.5445,1.3263
2011/12/30,EIX ,0.5276,15.0844,3.3697,27.6075,104.5445,1.3263
2012/01/31,EIX ,0.6439,15.0844,3.0261,26.7909,100.1944,1.0494
2012/03/30,EIX ,0.6439,15.1092,3.0261,26.7909,100.1944,1.0494
2012/04/30,EIX ,0.6617,15.1092,2.743,27.6865,104.6665,1.0249
2012/06/29,EIX ,0.6617,15.6133,2.743,27.6865,104.6665,1.0249
2012/07/31,EIX ,0.7169,15.6133,2.9028,27.6516,103.6532,1.0881
2012/09/28,EIX ,0.6226,13.5478,-0.0415,27.2714,122.2494,-0.5526
2012/10/31,EIX ,0.6226,15.4792,-0.0415,27.2714,122.2494,-0.5526
2012/12/31,EIX ,0.744,15.4792,0.3518,29.9985,138.6666,-0.4371
2013/01/31,EIX ,0.744,13.7779,0.3518,29.9985,138.6666,-0.4371
2013/03/29,EIX ,0.6948,13.7779,0.8836,30.7908,141.9267,-0.2243
2013/04/30,EIX ,0.7766,15.798,0.829,29.9944,125.4478,-0.2853
2013/06/28,EIX ,0.6446,15.2528,5.8683,30.4215,126.3939,2.3205
2013/07/31,EIX ,0.786,11.1156,5.2964,33.296,141.4308,2.099
2013/09/30,EIX ,0.813,12.9685,5.0503,31.9369,130.208,1.953
2013/10/31,EIX ,0.6795,10.6276,2.6498,33.3304,146.0157,0.7411
2013/12/31,EIX ,0.4925,11.1338,3.6687,34.808,151.4013,1.3024
2014/01/31,EIX ,0.561,10.1058,3.5983,34.9833,143.2097,1.3887
2014/03/31,EIX ,0.6297,10.0811,3.4625,38.1861,156.9572,1.3906
2014/04/30,EIX ,0.6726,10.5248,3.4415,39.2917,171.3774,1.2799
2014/06/30,EIX ,0.6378,15.1563,3.3033,39.5117,166.0183,1.2837
2014/07/31,EIX ,0.6321,14.9494,2.8821,40.1258,170.0431,1.0618
2014/09/30,EIX ,0.6103,13.4099,2.7509,41.3805,175.6945,0.9603
2014/10/31,EIX ,0.5953,12.4123,3.1378,41.5349,184.2422,1.2355
2014/12/31,EIX ,0.5953,15.0605,3.1378,41.5349,184.2422,1.2355
2015/01/31,EIX ,0.6833,15.0605,2.9275,42.4085,188.8825,1.0786
2015/03/31,EIX ,0.6833,16.7104,2.9275,42.4085,188.8825,1.0786
2000/04/30,EL ,1.7947,41.1979,17.7559,13.9782,27.9813,10.8497
2000/06/30,EL ,1.7947,29.3,17.7559,13.9782,27.9813,10.8497
2000/07/31,EL ,1.8302,29.3,16.3909,13.5345,26.8593,10.6818
2000/09/29,EL ,1.8302,33.7019,16.3909,13.5345,26.8593,10.6818
2000/10/31,EL ,1.9632,33.7019,16.7468,12.9792,24.9452,10.7664
2000/12/29,EL ,1.9632,27.5909,16.7468,12.9792,24.9452,10.7664
2001/01/31,EL ,2.0524,27.5909,16.6236,13.0365,24.2622,11.0694
2001/03/30,EL ,2.0524,32.1642,16.6236,13.0365,24.2622,11.0694
2001/04/30,EL ,2.0298,32.1642,16.9364,12.9458,24.3385,9.7475
2001/06/29,EL ,2.0298,24.5556,16.9364,12.9458,24.3385,9.7475
2001/07/31,EL ,2.0639,24.5556,16.2188,13.0556,24.2665,9.6266
2001/09/28,EL ,2.1477,26.7167,14.0697,12.2941,22.6335,8.261
2001/10/31,EL ,2.1477,29.7043,14.0697,12.2941,22.6335,8.261
2001/12/31,EL ,2.1479,29.7043,13.1396,12.2317,22.3452,7.8606
2002/01/31,EL ,2.1479,31.7117,13.1396,12.2317,22.3452,7.8606
2002/03/29,EL ,2.0088,31.7117,13.6702,12.0152,22.406,6.4051
2002/04/30,EL ,1.8977,28.4554,12.6983,12.0267,23.4947,5.6271
2002/06/28,EL ,1.7463,24,13.0354,11.4343,22.7422,6.0181
2002/07/31,EL ,1.7406,24.288,14.3869,10.6286,20.073,7.0818
2002/09/30,EL ,1.751,26.6111,15.2832,8.6988,16.2258,9.4526
2002/10/31,EL ,1.9097,25.8333,14.5385,22.7582,55.5219,9.0969
2002/12/31,EL ,1.8697,27.6479,14.9307,20.9889,51.9319,8.2141
2003/01/31,EL ,1.9278,29.3642,15.1519,21.349,50.7294,8.7448
2003/03/31,EL ,1.6635,30.1111,17.5687,14.436,30.6061,9.694
2003/04/30,EL ,1.661,24.7337,17.2076,14.5749,31.4577,9.6354
2003/06/30,EL ,1.661,26.0057,17.2076,14.5749,31.4577,9.6354
2003/07/31,EL ,1.7311,24.9889,16.7092,13.9451,28.7533,10.3604
2003/09/30,EL ,1.5374,20.4869,19.1305,18.3926,41.8296,10.6954
2003/10/31,EL ,1.6096,19.5674,16.5835,17.6047,39.9052,9.5479
2003/12/31,EL ,1.6096,17.9037,16.5835,17.6047,39.9052,9.5479
2004/01/31,EL ,1.4383,17.9037,16.5835,17.5952,43.226,9.5479
2004/03/31,EL ,1.4862,20.3224,15.6075,15.023,35.5934,6.9338
2004/04/30,EL ,1.5136,21.4833,17.6003,13.7813,31.6502,6.3677
2004/06/30,EL ,1.5136,22.5307,17.6003,13.7813,31.6502,6.3677
2004/07/31,EL ,1.3847,22.5307,15.47,16.295,39.9081,6.1665
2004/09/30,EL ,1.3847,19.625,15.47,16.295,39.9081,6.1665
2004/10/31,EL ,1.3549,19.625,18.715,15.5669,38.5044,9.5752
2004/12/31,EL ,1.3549,23.2619,18.715,15.5669,38.5044,9.5752
2005/01/31,EL ,1.3751,23.2619,20.2448,29.2512,108.1913,10.5068
2005/03/31,EL ,1.3751,21.0694,20.2448,29.2512,108.1913,10.5068
2005/04/30,EL ,1.4922,21.0694,20.8798,26.3834,89.1994,11.3581
2005/06/30,EL ,1.4922,20.3158,20.8798,26.3834,89.1994,11.3581
2005/07/31,EL ,1.4269,20.3158,18.2281,31.6222,117.1741,10.048
2005/09/30,EL ,1.5245,19.4688,18.9783,26.8555,90.813,10.1605
2005/10/31,EL ,1.5924,20.3778,18.2689,25.2855,80.4623,9.7546
2005/12/30,EL ,1.6403,19.2739,19.7994,23.8845,71.2525,10.3711
2006/01/31,EL ,1.5932,20.0974,17.8528,27.6338,82.3168,9.9198
2006/03/31,EL ,1.8316,14.2409,15.2482,31.0992,98.5648,8.3386
2006/04/30,EL ,2.0076,12.7361,13.1939,30.1633,92.0747,7.0101
2006/06/30,EL ,1.996,18.9737,8.94,27.4582,85.4207,4.2875
2006/07/31,EL ,2.0543,16.0249,10.3828,25.7719,75.886,5.7849
2006/09/29,EL ,2.0834,15.8634,12.8561,24.5767,69.8845,7.363
2006/10/31,EL ,2.1504,20.5157,13.894,24.4667,67.4983,7.9998
2006/12/29,EL ,1.9851,19.2656,19.0298,23.0227,62.5013,9.0999
2007/01/31,EL ,1.896,21.1116,17.7861,21.9086,57.7689,9.5224
2007/03/30,EL ,2.0065,25.2263,18.7924,20.5808,51.1743,10.5428
2007/04/30,EL ,1.8792,25.618,20.1615,19.8096,48.5408,11.4024
2007/06/29,EL ,1.897,27.0312,21.3637,19.4154,46.0181,12.0729
2007/07/31,EL ,1.8085,20.2026,23.1905,19.7966,48.74,13.3918
2007/09/28,EL ,1.8085,24.3096,23.1905,19.7966,48.74,13.3918
2007/10/31,EL ,1.8561,24.3096,22.8579,19.118,45.8638,13.6498
2007/12/31,EL ,1.8561,27.0907,22.8579,19.118,45.8638,13.6498
2008/01/31,EL ,1.8948,27.0907,22.1371,18.3277,42.3709,13.2333
2008/03/31,EL ,1.8948,22.8705,22.1371,18.3277,42.3709,13.2333
2008/04/30,EL ,1.8135,22.8705,22.217,19.5374,46.8826,13.3194
2008/06/30,EL ,1.8135,25.095,22.217,19.5374,46.8826,13.3194
2008/07/31,EL ,2.136,25.095,21.9842,19.3319,44.5552,13.3577
2008/09/30,EL ,2.1153,23.0973,21.9438,18.9133,43.4216,13.7445
2008/10/31,EL ,2.1153,23.0537,21.9438,18.9133,43.4216,13.7445
2008/12/31,EL ,2.2372,23.0537,22.6969,19.0159,42.0731,14.2663
2009/01/31,EL ,2.2372,22.9758,22.6969,19.0159,42.0731,14.2663
2009/03/31,EL ,2.2212,22.9758,23.4277,18.814,40.7129,14.8462
2009/04/30,EL ,2.3307,24.7077,22.0528,17.8259,37.11,14.0555
2009/06/30,EL ,2.4156,27.2897,20.9853,17.0739,34.4776,13.4032
2009/07/31,EL ,2.3007,23.9708,22.1669,17.6053,36.555,14.1156
2009/09/30,EL ,2.3461,23.4626,24.6522,17.0687,34.7108,16.0397
2009/10/31,EL ,2.4349,24.9263,22.8445,17.3923,35.1326,14.9031
2009/12/31,EL ,2.1652,25.0639,22.0412,17.6819,36.2782,14.4568
2010/01/31,EL ,2.1118,26.5649,23.373,17.9467,37.5896,15.1654
2010/03/31,EL ,2.0924,30.1179,20.9706,19.8721,44.8048,13.52
2010/04/30,EL ,1.786,25.9353,21.8403,24.5235,59.0006,14.541
2010/06/30,EL ,1.8052,27.4133,21.8,23.0911,54.8112,14.3697
2010/07/31,EL ,1.7473,29.1246,21.4234,21.838,50.3689,13.8841
2010/09/30,EL ,1.5759,28.3468,19.8371,24.3088,62.5035,12.7704
2010/10/31,EL ,1.6228,27.4266,19.2531,26.7437,68.0272,12.378
2010/12/31,EL ,1.6228,23.7538,19.2531,26.7437,68.0272,12.378
2011/01/31,EL ,1.0742,23.7538,16.5874,35.9704,105.9086,10.9224
2011/03/31,EL ,1.7385,24.4289,16.8099,34.0411,94.2201,10.9963
2011/04/30,EL ,1.7584,26.9301,17.9463,30.8783,81.1449,12.0148
2011/06/30,EL ,1.7584,27.4675,17.9463,30.8783,81.1449,12.0148
2011/07/31,EL ,1.7527,27.4675,19.4741,32.2488,82.7898,12.826
2011/09/30,EL ,1.7527,30.1096,19.4741,32.2488,82.7898,12.826
2011/10/31,EL ,1.7558,30.1096,13.9712,30.046,82.5234,9.0443
2011/12/30,EL ,1.7558,34.1432,13.9712,30.046,82.5234,9.0443
2012/01/31,EL ,1.8208,34.1432,14.6484,28.6486,77.243,9.5057
2012/03/30,EL ,1.8208,31.6529,14.6484,28.6486,77.243,9.5057
2012/04/30,EL ,1.8634,31.6529,13.5105,28.2008,75.2442,9.1817
2012/06/29,EL ,1.8634,30.8656,13.5105,28.2008,75.2442,9.1817
2012/07/31,EL ,1.7539,30.8656,14.7072,28.2548,80,9.5454
2012/09/28,EL ,1.7055,26.0092,20.9945,26.7513,78.2599,12.9035
2012/10/31,EL ,1.7055,30.659,20.9945,26.7513,78.2599,12.9035
2012/12/31,EL ,1.6923,30.659,22.14,26.2857,73.6192,14.1151
2013/01/31,EL ,1.6923,33.6641,22.14,26.2857,73.6192,14.1151
2013/03/29,EL ,1.5661,33.6641,22.1268,25.9349,77.3521,13.8786
2013/04/30,EL ,1.5298,34.9391,20.248,39.5049,133.7429,13.4411
2013/06/28,EL ,1.6854,28.6295,14.5927,43.8814,171.0715,12.1778
2013/07/31,EL ,1.6252,24.1458,9.0081,48.2492,203.3043,8.3275
2013/09/30,EL ,1.7169,34.4602,3.6414,49.4742,222.0343,4.4219
2013/10/31,EL ,1.8539,41.5921,2.6737,45.2103,180.6293,3.6719
